"table","replicate","seed","method","eta2"
"namprb_siwiak_2024_gcbs",3,303,"Podani",0.261946925267555
"namprb_siwiak_2024_gcbs",3,303,"Euclidean",0.212852517038201
"namprb_siwiak_2024_gcbs",3,303,"Cosine",0.321294075524534
"namprb_siwiak_2024_gcbs",3,303,"eDice",0.219963575748793
"namprb_siwiak_2024_gcbs",3,303,"Correlation",0.132407840684621
"namprb_siwiak_2024_gcbs",3,303,"ACE",0.144450074208685
"namprb_siwiak_2024_gcbs",3,303,"Original Relationality",0.0638576807223822
"namprb_siwiak_2024_gcbs",3,303,"Recursive Relationality",0.0406999589692333
"namprb_siwiak_2024_gcbs",3,303,"Ensemble",0.205867878886054
"nas_rogoza_2024_study2_ngs",1,101,"eJaccard",0.432224497158615
"nas_rogoza_2024_study2_ngs",1,101,"Podani",0.164936440354754
"nas_rogoza_2024_study2_ngs",1,101,"Euclidean",0.421192455808249
"nas_rogoza_2024_study2_ngs",1,101,"Cosine",0.411480879815323
"nas_rogoza_2024_study2_ngs",1,101,"eDice",0.234811582923932
"nas_rogoza_2024_study2_ngs",1,101,"Correlation",0.0464297102348486
"nas_rogoza_2024_study2_ngs",1,101,"ACE",0.0905369869600045
"nas_rogoza_2024_study2_ngs",1,101,"Original Relationality",0.0856646483950345
"nas_rogoza_2024_study2_ngs",1,101,"Recursive Relationality",0.0685557620499093
"nas_rogoza_2024_study2_ngs",1,101,"Ensemble",0.269131255448815
"nas_rogoza_2024_study2_ngs",2,202,"eJaccard",0.432224497158615
"nas_rogoza_2024_study2_ngs",2,202,"Podani",0.18787805964512
"nas_rogoza_2024_study2_ngs",2,202,"Euclidean",0.492587984216867
"nas_rogoza_2024_study2_ngs",2,202,"Cosine",0.419392523639608
"nas_rogoza_2024_study2_ngs",2,202,"eDice",0.23045290311744
"nas_rogoza_2024_study2_ngs",2,202,"Correlation",0.063291240824978
"nas_rogoza_2024_study2_ngs",2,202,"ACE",0.0828898644582491
"nas_rogoza_2024_study2_ngs",2,202,"Original Relationality",0.0929292036931152
"nas_rogoza_2024_study2_ngs",2,202,"Recursive Relationality",0.0574071025914743
"nas_rogoza_2024_study2_ngs",2,202,"Ensemble",0.115211458575435
"nas_rogoza_2024_study2_ngs",3,303,"eJaccard",0.449207414386342
"nas_rogoza_2024_study2_ngs",3,303,"Podani",0.230549093331314
"nas_rogoza_2024_study2_ngs",3,303,"Euclidean",0.421381763604776
"nas_rogoza_2024_study2_ngs",3,303,"Cosine",0.377264601487569
"nas_rogoza_2024_study2_ngs",3,303,"eDice",0.224777039528677
"nas_rogoza_2024_study2_ngs",3,303,"Correlation",0.100824561053569
"nas_rogoza_2024_study2_ngs",3,303,"ACE",0.0553498845893218
"nas_rogoza_2024_study2_ngs",3,303,"Original Relationality",0.0856646483950345
"nas_rogoza_2024_study2_ngs",3,303,"Recursive Relationality",0.0527545147373066
"nas_rogoza_2024_study2_ngs",3,303,"Ensemble",0.227562633156737
"niazi_2020_mfq",1,101,"eJaccard",0.304230219819438
"niazi_2020_mfq",1,101,"Podani",0.16155316321201
"niazi_2020_mfq",1,101,"Euclidean",0.106685998382734
"niazi_2020_mfq",1,101,"Cosine",0.439482085240299
"niazi_2020_mfq",1,101,"eDice",0.211151616662037
"niazi_2020_mfq",1,101,"Correlation",0.315934297630977
"niazi_2020_mfq",1,101,"ACE",0.352292936090159
"niazi_2020_mfq",1,101,"Original Relationality",0.0363135476693053
"niazi_2020_mfq",1,101,"Recursive Relationality",0.381289985317491
"niazi_2020_mfq",1,101,"Ensemble",0.409207490320264
"niazi_2020_mfq",2,202,"eJaccard",0.304230219819438
"niazi_2020_mfq",2,202,"Podani",0.151035032754117
"niazi_2020_mfq",2,202,"Euclidean",0.119343671970295
"niazi_2020_mfq",2,202,"Cosine",0.475037119152049
"niazi_2020_mfq",2,202,"eDice",0.19863345618703
"niazi_2020_mfq",2,202,"Correlation",0.343436496351612
"niazi_2020_mfq",2,202,"ACE",0.289092936154103
"niazi_2020_mfq",2,202,"Original Relationality",0.0384718838171536
"niazi_2020_mfq",2,202,"Recursive Relationality",0.340167282669031
"niazi_2020_mfq",2,202,"Ensemble",0.346647158120176
"niazi_2020_mfq",3,303,"eJaccard",0.304230219819438
"niazi_2020_mfq",3,303,"Podani",0.192364739021104
"niazi_2020_mfq",3,303,"Euclidean",0.114230380657326
"niazi_2020_mfq",3,303,"Cosine",0.484509331300837
"niazi_2020_mfq",3,303,"eDice",0.19863345618703
"niazi_2020_mfq",3,303,"Correlation",0.36405687241063
"niazi_2020_mfq",3,303,"ACE",0.339009998302065
"niazi_2020_mfq",3,303,"Original Relationality",0.0388060575363706
"niazi_2020_mfq",3,303,"Recursive Relationality",0.311044160130011
"niazi_2020_mfq",3,303,"Ensemble",0.438233951354069
"odachi_2022_fear_covid19",1,101,"eJaccard",0.0524723179832969
"odachi_2022_fear_covid19",1,101,"Podani",0.0826097841629057
"odachi_2022_fear_covid19",1,101,"Euclidean",0.0532636400272852
"odachi_2022_fear_covid19",1,101,"Cosine",0.715613903891044
"odachi_2022_fear_covid19",1,101,"eDice",0.0265072708296335
"odachi_2022_fear_covid19",1,101,"Correlation",0.170462882790997
"odachi_2022_fear_covid19",1,101,"ACE",0.049867928510838
"odachi_2022_fear_covid19",1,101,"Original Relationality",0.0317044957185406
"odachi_2022_fear_covid19",1,101,"Recursive Relationality",0.13976490612714
"odachi_2022_fear_covid19",1,101,"Ensemble",0.0542295948031131
"odachi_2022_fear_covid19",2,202,"eJaccard",0.0177684486679705
"odachi_2022_fear_covid19",2,202,"Podani",0.036284560129403
"odachi_2022_fear_covid19",2,202,"Euclidean",0.176814028135612
"odachi_2022_fear_covid19",2,202,"Cosine",0.712103705618855
"odachi_2022_fear_covid19",2,202,"eDice",0.00514336527061987
"odachi_2022_fear_covid19",2,202,"Correlation",0.179019314491745
"odachi_2022_fear_covid19",2,202,"ACE",0.0532035888425406
"odachi_2022_fear_covid19",2,202,"Original Relationality",0.0498976698669919
"odachi_2022_fear_covid19",2,202,"Recursive Relationality",0.0906492459433133
"odachi_2022_fear_covid19",2,202,"Ensemble",0.06264717292523
"odachi_2022_fear_covid19",3,303,"eJaccard",0.0398090232963788
"odachi_2022_fear_covid19",3,303,"Podani",0.066175424222228
"odachi_2022_fear_covid19",3,303,"Euclidean",0.154549524680463
"odachi_2022_fear_covid19",3,303,"Cosine",0.679064206827591
"odachi_2022_fear_covid19",3,303,"eDice",0.000487841216459728
"odachi_2022_fear_covid19",3,303,"Correlation",0.177408551844827
"odachi_2022_fear_covid19",3,303,"ACE",0.0532035888425406
"odachi_2022_fear_covid19",3,303,"Original Relationality",0.0577835198903799
"odachi_2022_fear_covid19",3,303,"Recursive Relationality",0.128975305596112
"odachi_2022_fear_covid19",3,303,"Ensemble",0.0495448961117753
"ozkurt_2026_continuance_intention",1,101,"eJaccard",0.0949450324499952
"ozkurt_2026_continuance_intention",1,101,"Podani",0.409434818487107
"ozkurt_2026_continuance_intention",1,101,"Euclidean",0.423772722138106
"ozkurt_2026_continuance_intention",1,101,"Cosine",0.591615035255515
"ozkurt_2026_continuance_intention",1,101,"eDice",0.0315948215790869
"ozkurt_2026_continuance_intention",1,101,"Correlation",0.534288089099758
"ozkurt_2026_continuance_intention",1,101,"ACE",0.454702176270139
"ozkurt_2026_continuance_intention",1,101,"Original Relationality",0.0841172408154716
"ozkurt_2026_continuance_intention",1,101,"Recursive Relationality",0.472502838584284
"ozkurt_2026_continuance_intention",1,101,"Ensemble",0.489993940440832
"ozkurt_2026_continuance_intention",2,202,"eJaccard",0.0765243376731348
"ozkurt_2026_continuance_intention",2,202,"Podani",0.432793222598602
"ozkurt_2026_continuance_intention",2,202,"Euclidean",0.154604403488381
"ozkurt_2026_continuance_intention",2,202,"Cosine",0.60987708303735
"ozkurt_2026_continuance_intention",2,202,"eDice",0.0315948215790869
"ozkurt_2026_continuance_intention",2,202,"Correlation",0.501640046051015
"ozkurt_2026_continuance_intention",2,202,"ACE",0.481894302702672
"ozkurt_2026_continuance_intention",2,202,"Original Relationality",0.0369787173507043
"ozkurt_2026_continuance_intention",2,202,"Recursive Relationality",0.4491572959024
"ozkurt_2026_continuance_intention",2,202,"Ensemble",0.462710735313545
"ozkurt_2026_continuance_intention",3,303,"eJaccard",0.0899349277470259
"ozkurt_2026_continuance_intention",3,303,"Podani",0.398497499655194
"ozkurt_2026_continuance_intention",3,303,"Euclidean",0.174752534352352
"ozkurt_2026_continuance_intention",3,303,"Cosine",0.563816648755504
"ozkurt_2026_continuance_intention",3,303,"eDice",0.0579439372648023
"ozkurt_2026_continuance_intention",3,303,"Correlation",0.495393383223456
"ozkurt_2026_continuance_intention",3,303,"ACE",0.472477461888804
"ozkurt_2026_continuance_intention",3,303,"Original Relationality",0.206675933805037
"ozkurt_2026_continuance_intention",3,303,"Recursive Relationality",0.434592268666323
"ozkurt_2026_continuance_intention",3,303,"Ensemble",0.534466885753495
"ozkurt_2026_paces_enjoyment",1,101,"eJaccard",0.578143766815173
"ozkurt_2026_paces_enjoyment",1,101,"Podani",0.160868419028562
"ozkurt_2026_paces_enjoyment",1,101,"Euclidean",0.529287098752529
"ozkurt_2026_paces_enjoyment",1,101,"Cosine",0.718006817356974
"ozkurt_2026_paces_enjoyment",1,101,"eDice",0.38915049886839
"ozkurt_2026_paces_enjoyment",1,101,"Correlation",0.0875663372676592
"ozkurt_2026_paces_enjoyment",1,101,"ACE",0.0429209657512099
"ozkurt_2026_paces_enjoyment",1,101,"Original Relationality",0.0124942263302228
"ozkurt_2026_paces_enjoyment",1,101,"Recursive Relationality",0.0202327866900499
"ozkurt_2026_paces_enjoyment",1,101,"Ensemble",0.186883331195856
"ozkurt_2026_paces_enjoyment",2,202,"eJaccard",0.582452144301078
"ozkurt_2026_paces_enjoyment",2,202,"Podani",0.242969219985993
"ozkurt_2026_paces_enjoyment",2,202,"Euclidean",0.422747699144103
"ozkurt_2026_paces_enjoyment",2,202,"Cosine",0.725759260151642
"ozkurt_2026_paces_enjoyment",2,202,"eDice",0.385286912682906
"ozkurt_2026_paces_enjoyment",2,202,"Correlation",0.0807555012555433
"ozkurt_2026_paces_enjoyment",2,202,"ACE",0.0428049774156129
"ozkurt_2026_paces_enjoyment",2,202,"Original Relationality",0.0232195065917718
"ozkurt_2026_paces_enjoyment",2,202,"Recursive Relationality",0.0538612126701792
"ozkurt_2026_paces_enjoyment",2,202,"Ensemble",0.187681653529303
"ozkurt_2026_paces_enjoyment",3,303,"eJaccard",0.580174301222926
"ozkurt_2026_paces_enjoyment",3,303,"Podani",0.246075790262833
"ozkurt_2026_paces_enjoyment",3,303,"Euclidean",0.424165993030869
"ozkurt_2026_paces_enjoyment",3,303,"Cosine",0.715471657701777
"ozkurt_2026_paces_enjoyment",3,303,"eDice",0.384072397478475
"ozkurt_2026_paces_enjoyment",3,303,"Correlation",0.0762941924516134
"ozkurt_2026_paces_enjoyment",3,303,"ACE",0.0560561012777942
"ozkurt_2026_paces_enjoyment",3,303,"Original Relationality",0.0110911470323405
"ozkurt_2026_paces_enjoyment",3,303,"Recursive Relationality",0.0232275235426619
"ozkurt_2026_paces_enjoyment",3,303,"Ensemble",0.103594974606568
"pavic_2022_vaccine_conspiracy",1,101,"eJaccard",0.34678132773029
"pavic_2022_vaccine_conspiracy",1,101,"Podani",0.154155918571445
"pavic_2022_vaccine_conspiracy",1,101,"Euclidean",0.436687141175956
"pavic_2022_vaccine_conspiracy",1,101,"Cosine",0.201694277547916
"pavic_2022_vaccine_conspiracy",1,101,"eDice",0.0805319483841869
"pavic_2022_vaccine_conspiracy",1,101,"Correlation",0.120186602794894
"pavic_2022_vaccine_conspiracy",1,101,"ACE",0.11810198461467
"pavic_2022_vaccine_conspiracy",1,101,"Original Relationality",0.104545472368746
"pavic_2022_vaccine_conspiracy",1,101,"Recursive Relationality",0.0813759134990891
"pavic_2022_vaccine_conspiracy",1,101,"Ensemble",0.118987978473881
"pavic_2022_vaccine_conspiracy",2,202,"eJaccard",0.297441500780857
"pavic_2022_vaccine_conspiracy",2,202,"Podani",0.143808484098232
"pavic_2022_vaccine_conspiracy",2,202,"Euclidean",0.588605008668108
"pavic_2022_vaccine_conspiracy",2,202,"Cosine",0.290268695730565
"pavic_2022_vaccine_conspiracy",2,202,"eDice",0.0648741325375366
"pavic_2022_vaccine_conspiracy",2,202,"Correlation",0.0902686387232881
"pavic_2022_vaccine_conspiracy",2,202,"ACE",0.109091847469101
"pavic_2022_vaccine_conspiracy",2,202,"Original Relationality",0.114523570291805
"pavic_2022_vaccine_conspiracy",2,202,"Recursive Relationality",0.082154598649029
"pavic_2022_vaccine_conspiracy",2,202,"Ensemble",0.173546644585156
"pavic_2022_vaccine_conspiracy",3,303,"eJaccard",0.331622201968071
"pavic_2022_vaccine_conspiracy",3,303,"Podani",0.121398021837063
"pavic_2022_vaccine_conspiracy",3,303,"Euclidean",0.443932868126122
"pavic_2022_vaccine_conspiracy",3,303,"Cosine",0.202513801367076
"pavic_2022_vaccine_conspiracy",3,303,"eDice",0.0746598373470459
"pavic_2022_vaccine_conspiracy",3,303,"Correlation",0.121006185290453
"pavic_2022_vaccine_conspiracy",3,303,"ACE",0.120009270399695
"pavic_2022_vaccine_conspiracy",3,303,"Original Relationality",0.109999604804766
"pavic_2022_vaccine_conspiracy",3,303,"Recursive Relationality",0.0776861903325917
"pavic_2022_vaccine_conspiracy",3,303,"Ensemble",0.0961139381199629
"pecino_2018_extrarole_wfb",1,101,"eJaccard",0.128214011117121
"pecino_2018_extrarole_wfb",1,101,"Podani",0.109227543476569
"pecino_2018_extrarole_wfb",1,101,"Euclidean",0.124073348648996
"pecino_2018_extrarole_wfb",1,101,"Cosine",0.503332641457441
"pecino_2018_extrarole_wfb",1,101,"eDice",0.0420986488573859
"pecino_2018_extrarole_wfb",1,101,"Correlation",0.221495785440116
"pecino_2018_extrarole_wfb",1,101,"ACE",0.121034788914136
"pecino_2018_extrarole_wfb",1,101,"Original Relationality",0.0260285034257151
"pecino_2018_extrarole_wfb",1,101,"Recursive Relationality",0.248946227900821
"pecino_2018_extrarole_wfb",1,101,"Ensemble",0.170043487087407
"pecino_2018_extrarole_wfb",2,202,"eJaccard",0.263920701822401
"pecino_2018_extrarole_wfb",2,202,"Podani",0.113353708608173
"pecino_2018_extrarole_wfb",2,202,"Euclidean",0.106546854479344
"pecino_2018_extrarole_wfb",2,202,"Cosine",0.235513604358386
"pecino_2018_extrarole_wfb",2,202,"eDice",0.0553482329744999
"pecino_2018_extrarole_wfb",2,202,"Correlation",0.220309058444566
"pecino_2018_extrarole_wfb",2,202,"ACE",0.114617852359202
"pecino_2018_extrarole_wfb",2,202,"Original Relationality",0.0234700892294175
"pecino_2018_extrarole_wfb",2,202,"Recursive Relationality",0.227132739896736
"pecino_2018_extrarole_wfb",2,202,"Ensemble",0.205674297509963
"pecino_2018_extrarole_wfb",3,303,"eJaccard",0.263920701822401
"pecino_2018_extrarole_wfb",3,303,"Podani",0.111286016426466
"pecino_2018_extrarole_wfb",3,303,"Euclidean",0.0869024917135423
"pecino_2018_extrarole_wfb",3,303,"Cosine",0.483573491501688
"pecino_2018_extrarole_wfb",3,303,"eDice",0.035205381189354
"pecino_2018_extrarole_wfb",3,303,"Correlation",0.196404794252488
"pecino_2018_extrarole_wfb",3,303,"ACE",0.0987989455920655
"pecino_2018_extrarole_wfb",3,303,"Original Relationality",0.0110489133582144
"pecino_2018_extrarole_wfb",3,303,"Recursive Relationality",0.212531281500544
"pecino_2018_extrarole_wfb",3,303,"Ensemble",0.214441195402293
"pezzuti_2025_coolpeople_main_individualism_usa",1,101,"eJaccard",0.19172956661112
"pezzuti_2025_coolpeople_main_individualism_usa",1,101,"Podani",0.0126065729952355
"pezzuti_2025_coolpeople_main_individualism_usa",1,101,"Euclidean",0.170534080299298
"pezzuti_2025_coolpeople_main_individualism_usa",1,101,"Cosine",0.445245758612376
"pezzuti_2025_coolpeople_main_individualism_usa",1,101,"eDice",0.107005141084753
"pezzuti_2025_coolpeople_main_individualism_usa",1,101,"Correlation",0.0746306583317974
"pezzuti_2025_coolpeople_main_individualism_usa",1,101,"ACE",0.0520052408026504
"pezzuti_2025_coolpeople_main_individualism_usa",1,101,"Original Relationality",0.00909846011455927
"pezzuti_2025_coolpeople_main_individualism_usa",1,101,"Recursive Relationality",0.0293734130770949
"pezzuti_2025_coolpeople_main_individualism_usa",1,101,"Ensemble",0.021695160816228
"pezzuti_2025_coolpeople_main_individualism_usa",2,202,"eJaccard",0.19172956661112
"pezzuti_2025_coolpeople_main_individualism_usa",2,202,"Podani",0.0216680010803649
"pezzuti_2025_coolpeople_main_individualism_usa",2,202,"Euclidean",0.238373506266908
"pezzuti_2025_coolpeople_main_individualism_usa",2,202,"Cosine",0.371648626378666
"pezzuti_2025_coolpeople_main_individualism_usa",2,202,"eDice",0.0687735804432681
"pezzuti_2025_coolpeople_main_individualism_usa",2,202,"Correlation",0.0623260856030649
"pezzuti_2025_coolpeople_main_individualism_usa",2,202,"ACE",0.0501850206099575
"pezzuti_2025_coolpeople_main_individualism_usa",2,202,"Original Relationality",0.00737461615125101
"pezzuti_2025_coolpeople_main_individualism_usa",2,202,"Recursive Relationality",0.0705764429523485
"pezzuti_2025_coolpeople_main_individualism_usa",2,202,"Ensemble",0.0469695246548562
"pezzuti_2025_coolpeople_main_individualism_usa",3,303,"eJaccard",0.188060249154203
"pezzuti_2025_coolpeople_main_individualism_usa",3,303,"Podani",0.0252715721750637
"pezzuti_2025_coolpeople_main_individualism_usa",3,303,"Euclidean",0.229155414908332
"pezzuti_2025_coolpeople_main_individualism_usa",3,303,"Cosine",0.372296676805339
"pezzuti_2025_coolpeople_main_individualism_usa",3,303,"eDice",0.0687735804432681
"pezzuti_2025_coolpeople_main_individualism_usa",3,303,"Correlation",0.0705601773692564
"pezzuti_2025_coolpeople_main_individualism_usa",3,303,"ACE",0.0552314868080092
"pezzuti_2025_coolpeople_main_individualism_usa",3,303,"Original Relationality",0.00759671959619764
"pezzuti_2025_coolpeople_main_individualism_usa",3,303,"Recursive Relationality",0.0219508889660716
"pezzuti_2025_coolpeople_main_individualism_usa",3,303,"Ensemble",0.027847060910887
"pezzuti_2025_coolpeople_single-items",1,101,"eJaccard",0.279365229375087
"pezzuti_2025_coolpeople_single-items",1,101,"Podani",0.219731462531381
"pezzuti_2025_coolpeople_single-items",1,101,"Euclidean",0.340999345784087
"pezzuti_2025_coolpeople_single-items",1,101,"Cosine",0.187202804925598
"pezzuti_2025_coolpeople_single-items",1,101,"eDice",0.1411988056388
"pezzuti_2025_coolpeople_single-items",1,101,"Correlation",0.190376216725107
"pezzuti_2025_coolpeople_single-items",1,101,"ACE",0.218762759309386
"pezzuti_2025_coolpeople_single-items",1,101,"Original Relationality",0.0981436530147808
"pezzuti_2025_coolpeople_single-items",1,101,"Recursive Relationality",0.234618623939484
"pezzuti_2025_coolpeople_single-items",1,101,"Ensemble",0.225219140569833
"pezzuti_2025_coolpeople_single-items",2,202,"eJaccard",0.260050013310284
"pezzuti_2025_coolpeople_single-items",2,202,"Podani",0.284438523411759
"pezzuti_2025_coolpeople_single-items",2,202,"Euclidean",0.29707214648977
"pezzuti_2025_coolpeople_single-items",2,202,"Cosine",0.197329847056182
"pezzuti_2025_coolpeople_single-items",2,202,"eDice",0.136545830881244
"pezzuti_2025_coolpeople_single-items",2,202,"Correlation",0.221443676251568
"pezzuti_2025_coolpeople_single-items",2,202,"ACE",0.202662651631487
"pezzuti_2025_coolpeople_single-items",2,202,"Original Relationality",0.0664737462578705
